cliente_id,nombre,email,telefono,documento,fecha_nacimiento,edad,sexo,ciudad,barrio,direccion,latitud,longitud,estrato,ocupacion,ingresos_mensuales,dispositivo,ip,pais_residencia,canal_adquisicion,origen_dato,fecha_autorizacion,consentimiento_marketing,visitas_web,productos_vistos,categoria_top,compras_6m,monto_compras,fecha_ultima_compra,compras_farmacia_6m,entrega_asistida,busquedas_maternidad,score_riesgo_interno,segmento,churn
DM-01320,Liliana Salazar,liliana.salazar77@miemail.com,3222178453,SYN-84090472,1998-01-01,28,M,Ibague,Ambala,Transversal 27 # 29-70,4.39874,-75.18592,1.0,Tecnico/a,980000.0,iOS,92.96.146.138,Espana,redes_sociales,facturacion,2025-06-19,1,16,17,supermercado,2,270000.0,2026-05-08,2,0,2,52,estable,0
DM-00872,Juan Beltran,juan.beltran66@mail.co,3687224634,SYN-22726826,2008-01-01,18,F,Cali,Ciudad Jardin,Transversal 45 # 31-22,3.45601,-76.5612,3.0,Comerciante,4180000.0,iOS,202.116.80.134,Colombia,referido,lista_comprada_tercero,,0,18,60,tecnologia,4,356000.0,2026-07-21,0,0,0,20,fiel,0
DM-01253,Laura Rojas,laura.rojas737@webmail.net,3640940293,SYN-38785159,1988-01-01,38,M,Medellin,Robledo,Carrera 78 # 16-76,6.22207,-75.57363,4.0,Docente,2560000.0,Android,128.76.89.51,Colombia,publicidad_pagada,facturacion,2024-03-03,1,21,35,mascotas,2,216000.0,2026-05-26,2,0,0,22,fiel,0
DM-00513,Luis Martinez,luis.martinez209@correo.com,3688906110,SYN-96514569,1994-01-01,32,F,Barranquilla,Riomar,Diagonal 33 # 81-29,10.95585,-74.79622,3.0,,2840000.0,Windows,58.3.88.230,Colombia,publicidad_pagada,lista_comprada_tercero,,0,14,26,deportes,4,565000.0,2026-08-07,1,0,1,31,fiel,1
DM-00816,Nicolas Mendoza,nicolas.mendoza816@miemail.com,3011933174,SYN-38700324,1976-12-31,49,M,Bogota,Engativa,Transversal 23 # 71-97,4.65765,-74.07515,3.0,Estudiante,2160000.0,Android,23.114.227.199,Colombia,busqueda_organica,enriquecimiento_web,,0,13,31,tecnologia,1,102000.0,2026-05-06,2,0,0,57,en_riesgo,1
DM-00457,Juan Velez,juan.velez810@correo.com,3228513761,SYN-70473278,1995-01-01,31,Otro,Pereira,Centro,Transversal 112 # 94-31,4.77555,-75.70799,5.0,Ingeniero/a,4810000.0,iOS,194.216.17.111,Colombia,busqueda_organica,entrega_domicilio,2024-02-27,0,12,25,salud_bienestar,3,431000.0,2026-05-22,1,0,0,61,en_riesgo,0
DM-00687,Valentina Moreno,valentina.moreno995@correo.com,3745200474,SYN-61457732,1992-01-01,34,M,Pereira,Alamos,Carrera 13 # 6-35,4.83067,-75.71971,5.0,Enfermero/a,5730000.0,iOS,39.226.46.5,Colombia,referido,entrega_domicilio,2023-10-03,1,19,41,salud_bienestar,4,127000.0,2026-06-18,9,0,0,28,fiel,0
DM-01201,Claudia Vargas,claudia.vargas95@datamail.co,3280537566,SYN-14485659,1975-01-01,51,M,Pasto,Aranda,Calle 53 # 36-71,1.20412,-77.29503,4.0,Comerciante,3900000.0,Android,184.82.154.90,Colombia,email_marketing,registro_cuenta,2025-03-30,1,24,46,moda,6,1120000.0,2026-06-30,2,1,0,39,estable,0
DM-00232,Luis Castro,luis.castro287@webmail.net,3029965403,SYN-52586573,1980-12-31,45,F,Medellin,Robledo,Calle 84 # 29-70,6.22641,-75.5842,3.0,Disenador/a,1660000.0,Windows,123.36.137.83,Colombia,redes_sociales,entrega_domicilio,2024-06-18,1,17,23,mascotas,2,139000.0,2026-04-24,2,0,0,72,en_riesgo,0
DM-00302,Liliana Cifuentes,liliana.cifuentes169@datamail.co,3469170003,SYN-99736596,2004-12-31,21,M,Cartagena,Bocagrande,Carrera 122 # 81-22,10.40673,-75.49669,2.0,Estudiante,2090000.0,iOS,20.252.252.254,Colombia,email_marketing,facturacion,2023-07-17,1,20,44,hogar,2,238000.0,2026-07-02,1,0,0,52,estable,0
DM-00735,Ricardo Guerrero,ricardo.guerrero137@webmail.net,3635468999,SYN-32890928,2008-01-01,18,F,Bogota,Teusaquillo,Calle 31 # 14-48,4.64569,-74.11269,4.0,Pensionado/a,4030000.0,Windows,120.62.14.156,Colombia,publicidad_pagada,programa_fidelizacion,2026-02-20,1,17,58,tecnologia,2,207000.0,2026-06-28,1,0,2,35,fiel,0
DM-00753,Daniela Lozano,daniela.lozano239@webmail.net,3393390780,SYN-71749460,1982-01-01,44,M,Cali,Ciudad Jardin,Calle 112 # 7-68,3.45648,-76.53292,3.0,Enfermero/a,,iOS,59.188.62.29,Colombia,marketplace,programa_fidelizacion,2022-10-21,1,16,53,salud_bienestar,2,215000.0,2026-07-27,5,0,0,51,estable,0
DM-00668,Tatiana Gomez,tatiana.gomez288@correo.com,3425340145,SYN-66053596,2000-12-31,25,M,Bogota,Teusaquillo,Calle 3 # 82-94,4.66406,-74.02762,2.0,Disenador/a,2740000.0,Android,160.112.39.78,Colombia,marketplace,entrega_domicilio,2025-07-05,1,23,33,tecnologia,2,320000.0,2026-04-07,0,0,0,60,en_riesgo,0
DM-00451,Diana Cifuentes,diana.cifuentes178@correo.com,3873703386,SYN-66377182,1968-01-01,58,M,Cali,Aguablanca,Diagonal 134 # 29-83,3.4806,-76.53763,3.0,Pensionado/a,2580000.0,Android,136.69.78.68,Colombia,busqueda_organica,facturacion,2026-07-31,0,20,36,mascotas,2,540000.0,2026-05-08,3,0,0,63,en_riesgo,0
DM-00602,Lorena Gomez,lorena.gomez815@correo.com,3020884914,SYN-87844471,2000-12-31,25,F,Manizales,La Enea,Carrera 23 # 60-78,5.10186,-75.52406,4.0,Tecnico/a,,Android,18.143.175.253,Francia,busqueda_organica,facturacion,2023-07-19,1,18,52,mascotas,4,431000.0,2026-08-11,2,0,1,42,estable,0
DM-00186,Mauricio Gomez,mauricio.gomez324@webmail.net,3910179217,SYN-88082895,1968-12-31,57,M,Bogota,Kennedy,Calle 117 # 46-24,4.66187,-74.09099,4.0,Docente,5800000.0,iOS,38.239.235.181,Colombia,email_marketing,programa_fidelizacion,2024-07-24,1,14,43,supermercado,0,0.0,2026-02-26,2,1,0,52,estable,1
DM-00750,Sandra Ospina,sandra.ospina619@mail.co,3399789656,SYN-81462754,2002-01-01,24,M,Bogota,Engativa,Transversal 1 # 43-27,4.64933,-74.06563,4.0,Disenador/a,3090000.0,Windows,108.106.150.155,Estados Unidos,email_marketing,entrega_domicilio,2024-09-29,0,22,72,tecnologia,3,804000.0,2026-04-30,3,0,1,19,fiel,0
DM-00460,Alvaro Barrios,alvaro.barrios537@datamail.co,3286378905,SYN-44736549,1996-01-01,30,M,Cartagena,El Pozon,Transversal 17 # 34-90,10.34913,-75.50424,3.0,Tecnico/a,3280000.0,iOS,168.151.148.249,Colombia,referido,entrega_domicilio,2023-01-25,0,19,61,hogar,4,721000.0,2026-07-30,0,0,0,7,fiel,0
DM-00916,Lorena Naranjo,lorena.naranjo877@correo.com,3472014113,SYN-27155483,1999-01-01,27,F,Medellin,Laureles,Diagonal 10 # 20-14,6.26733,-75.578,5.0,Comerciante,8510000.0,Android,161.31.70.105,Colombia,busqueda_organica,entrega_domicilio,2023-08-02,0,13,22,salud_bienestar,2,332000.0,2026-08-06,4,0,1,30,fiel,0
DM-00472,Felipe Peralta,felipe.peralta162@mail.co,3640478482,SYN-77671191,1979-01-01,47,M,Bogota,Chapinero,Carrera 96 # 53-24,4.653,-74.08996,,Independiente,1880000.0,Windows,126.117.92.226,Colombia,publicidad_pagada,registro_cuenta,2023-08-26,1,13,32,tecnologia,2,217000.0,2026-03-16,2,0,0,46,estable,1
DM-00069,Carlos Riveros,carlos.riveros446@datamail.co,3627005666,SYN-60699447,1979-01-01,47,M,Santa Marta,Centro,Carrera 50 # 27-9,11.25735,-74.13361,3.0,Tecnico/a,1480000.0,iOS,73.136.206.208,Colombia,referido,registro_cuenta,2026-06-24,1,15,22,hogar,5,1134000.0,2026-06-16,1,0,1,30,fiel,0
DM-00398,Paula Uribe,paula.uribe247@datamail.co,3875656687,SYN-53762047,1982-01-01,44,M,Barranquilla,Riomar,Transversal 136 # 13-69,11.00091,-74.83216,2.0,Tecnico/a,,Android,11.86.228.69,Colombia,referido,facturacion,2025-02-20,0,12,13,mascotas,0,0.0,2025-08-07,0,0,0,100,critico,1
DM-01129,Hernan Gomez,hernan.gomez408@datamail.co,3843716617,SYN-56762350,2004-01-01,22,F,Villavicencio,Porfia,Diagonal 26 # 72-78,4.17361,-73.64149,5.0,Disenador/a,4080000.0,Windows,174.96.79.69,Colombia,publicidad_pagada,facturacion,2026-04-15,0,16,15,bebe_maternidad,3,205000.0,2026-06-10,1,0,10,47,estable,0
DM-00522,Jorge Guerrero,jorge.guerrero325@webmail.net,3762902875,SYN-15177263,1964-12-31,61,M,Cali,Aguablanca,Diagonal 6 # 46-70,3.44294,-76.51243,2.0,Tecnico/a,1890000.0,Android,165.245.106.91,Colombia,redes_sociales,facturacion,2026-01-22,0,11,12,deportes,1,68000.0,2026-07-29,3,0,0,53,estable,1
DM-01207,Ximena Rojas,ximena.rojas77@mail.co,3961221940,SYN-85731283,1998-01-01,28,F,Bucaramanga,Cabecera,Carrera 107 # 81-56,7.1034,-73.12249,3.0,Comerciante,2590000.0,iOS,68.58.16.17,Colombia,busqueda_organica,programa_fidelizacion,2026-03-18,1,14,26,deportes,7,1025000.0,2026-07-29,0,0,0,56,en_riesgo,0
DM-00167,Andres Peralta,andres.peralta873@webmail.net,3116136184,SYN-12590880,1976-01-01,50,M,Villavicencio,Porfia,Carrera 25 # 38-35,4.15936,-73.67336,3.0,Independiente,1910000.0,Android,49.219.70.138,Colombia,busqueda_organica,programa_fidelizacion,2025-07-06,1,19,19,salud_bienestar,3,326000.0,2026-05-30,2,0,0,31,fiel,0
DM-00991,Andres Trujillo,andres.trujillo135@webmail.net,3972765868,SYN-80556912,1992-12-31,33,F,Barranquilla,El Prado,Calle 117 # 80-88,10.99813,-74.74973,2.0,Comerciante,2360000.0,iOS,78.123.160.65,Colombia,busqueda_organica,facturacion,2024-03-01,0,11,22,salud_bienestar,0,0.0,2025-07-09,3,0,1,83,critico,1
DM-00660,Hernan Castro,hernan.castro705@miemail.com,3933613045,SYN-26384926,1972-01-01,54,F,Bucaramanga,Cabecera,Transversal 73 # 12-36,7.098,-73.03101,2.0,Estudiante,1550000.0,Android,123.71.88.197,Colombia,marketplace,enriquecimiento_web,,0,18,55,supermercado,0,0.0,2025-10-15,3,0,0,49,estable,1
DM-01386,Esteban Martinez,esteban.martinez862@correo.com,3060683912,SYN-21708568,1999-01-01,27,F,Cali,Ciudad Jardin,Diagonal 99 # 39-65,3.41235,-76.52593,3.0,Pensionado/a,3270000.0,iOS,70.122.99.23,Colombia,busqueda_organica,lista_comprada_tercero,,0,12,10,bebe_maternidad,3,823000.0,2026-04-15,1,0,14,42,estable,0
DM-00014,Liliana Peralta,LILIANA.PERALTA920@CORREO.COM,3695539930,SYN-81798953,2008-01-01,18,F,Barranquilla,El Prado,Carrera 98 # 14-40,10.96567,-74.80157,3.0,Ingeniero/a,3470000.0,Android,79.79.131.186,Colombia,busqueda_organica,programa_fidelizacion,2025-01-29,1,19,54,bebe_maternidad,3,242000.0,2026-05-21,2,0,16,79,critico,0
DM-00224,Natalia Cifuentes,natalia.cifuentes521@miemail.com,318-567-9312,SYN-84622783,2002-01-01,24,F,Cali,Aguablanca,Calle 69 # 94-83,3.47083,-76.57568,3.0,Tecnico/a,1370000.0,iOS,195.106.67.114,Colombia,email_marketing,entrega_domicilio,2025-07-01,1,14,38,supermercado,1,162000.0,2026-08-11,0,0,0,54,estable,0
DM-00633,Camila Riveros,camila.riveros940@webmail.net,3678041722,SYN-70919494,2008-01-01,18,F,Manizales,Chipre,Calle 87 # 1-75,5.09922,-75.51315,5.0,Pensionado/a,11640000.0,iOS,207.121.210.191,Colombia,publicidad_pagada,entrega_domicilio,2024-06-28,0,14,43,tecnologia,0,0.0,2025-11-20,0,0,2,48,estable,0
DM-01369,Carolina Trujillo,carolina.trujillo802@correo.com,3271887058,SYN-90082579,1986-01-01,40,M,Santa Marta,El Rodadero,Transversal 94 # 53-74,11.23328,-74.17878,4.0,Ingeniero/a,4060000.0,macOS,209.125.107.240,Colombia,publicidad_pagada,registro_cuenta,2024-04-28,0,19,51,tecnologia,4,444000.0,2026-02-26,2,0,0,68,en_riesgo,1
DM-01248,Sofia Cifuentes,sofia.cifuentes169@datamail.co,3373363446,SYN-67531264,1979-01-01,47,F,Cartagena,El Pozon,Calle 169 # 43-71,10.38559,-75.43556,3.0,Estudiante,3320000.0,iOS,145.156.127.116,Colombia,email_marketing,facturacion,2023-10-06,0,16,38,moda,3,141000.0,2026-06-19,5,0,0,26,fiel,0
DM-01263,Valentina Riveros,VALENTINA.RIVEROS138@WEBMAIL.NET,3376841032,SYN-90065825,2008-01-01,18,F,Bogota,Chapinero,Carrera 20 # 16-57,4.62649,-74.0736,6.0,Abogado/a,5310000.0,Windows,190.253.247.131,Colombia,redes_sociales,entrega_domicilio,2024-07-20,0,9,27,mascotas,1,116000.0,2026-08-13,1,0,1,31,fiel,0
DM-00549,Andres Zapata,andres.zapata339@mail.co,3869897088,SYN-24763039,2008-01-01,18,F,Cartagena,Bocagrande,Calle 84 # 83-4,10.43663,-75.50823,1.0,Administrador/a,1470000.0,Android,20.69.159.174,Colombia,redes_sociales,entrega_domicilio,2022-11-03,0,19,33,tecnologia,0,0.0,2025-08-16,0,0,0,72,en_riesgo,1
DM-00229,Sofia Ospina,sofia.ospina675@miemail.com,3084832796,SYN-34086356,1990-01-01,36,M,Cali,Aguablanca,Diagonal 1 # 93-82,3.44033,-76.5186,4.0,Tecnico/a,2220000.0,iOS,124.132.140.112,Colombia,redes_sociales,facturacion,2023-04-11,0,20,23,tecnologia,8,1361000.0,2026-03-07,0,0,1,25,fiel,0
DM-00745,Sandra Peralta,sandra.peralta995@webmail.net,3887660716,SYN-10707129,1964-12-31,61,F,Barranquilla,El Prado,Calle 164 # 71-71,10.94304,-74.77749,2.0,Estudiante,1780000.0,iOS,146.67.45.111,Colombia,busqueda_organica,enriquecimiento_web,,0,22,26,salud_bienestar,3,227000.0,2026-06-21,6,0,0,79,critico,1
DM-00268,Liliana Peralta,liliana.peralta720@webmail.net,3044846865,SYN-97317830,1988-01-01,38,M,Cali,Aguablanca,Carrera 151 # 63-92,3.45845,-76.54976,3.0,,2690000.0,Android,86.243.192.138,Colombia,referido,enriquecimiento_web,,0,21,70,supermercado,2,124000.0,2026-05-20,0,0,0,27,fiel,0
DM-00846,Angela Solano,angela.solano549@miemail.com,3150343659,SYN-11368294,1991-01-01,35,F,Bogota,Suba,Calle 89 # 50-2,4.6585,-74.11873,3.0,Tecnico/a,1680000.0,Android,110.187.166.214,Colombia,publicidad_pagada,registro_cuenta,2024-10-08,1,18,23,salud_bienestar,3,185000.0,2026-08-24,2,0,1,44,estable,0
DM-00794,Paula Pineda,paula.pineda496@miemail.com,3589903352,SYN-53876651,1956-12-31,69,M,Cartagena,Bocagrande,Carrera 20 # 86-3,10.3763,-75.46934,2.0,Comerciante,2550000.0,Android,150.255.26.247,Colombia,redes_sociales,programa_fidelizacion,2025-01-25,1,22,23,tecnologia,4,213000.0,2026-07-02,2,1,0,44,estable,1
DM-01154,Sebastian Castro,sebastian.castro86@mail.co,3689114737,SYN-95020923,1983-01-01,43,F,Bucaramanga,Cabecera,Calle 33 # 90-41,7.10439,-73.1415,2.0,Tecnico/a,1570000.0,macOS,56.158.140.252,Colombia,publicidad_pagada,facturacion,2023-03-30,0,19,58,bebe_maternidad,1,132000.0,2026-08-27,1,0,3,83,critico,0
DM-00692,Sebastian Salazar,sebastian.salazar618@webmail.net,3221621857,SYN-89375393,1983-01-01,43,M,Bogota,Usaquen,Carrera 62 # 23-56,4.64868,-74.05264,2.0,Disenador/a,880000.0,macOS,73.229.54.24,Colombia,publicidad_pagada,entrega_domicilio,2025-01-10,0,18,50,supermercado,3,607000.0,2026-07-28,1,0,0,10,fiel,0
DM-00068,Oscar Zapata,OSCAR.ZAPATA179@MIEMAIL.COM,3968349909,SYN-11930927,1996-12-31,29,F,Barranquilla,Riomar,Transversal 39 # 96-55,10.98251,-74.78198,4.0,Docente,3360000.0,Android,14.181.217.32,Colombia,publicidad_pagada,enriquecimiento_web,,0,19,47,hogar,1,148000.0,2026-03-01,0,0,0,40,estable,0
DM-00989,Jorge Beltran,jorge.beltran914@webmail.net,3636916091,SYN-48121736,1998-01-01,28,F,Santa Marta,Gaira,Carrera 144 # 54-46,11.2654,-74.16199,3.0,Pensionado/a,2500000.0,iOS,185.223.232.231,Colombia,referido,entrega_domicilio,2025-04-24,0,20,23,tecnologia,4,322000.0,2026-03-12,3,0,0,46,estable,1
DM-00117,Claudia Trujillo,claudia.trujillo224@datamail.co,3832097544,SYN-21798231,1984-12-31,41,M,Pereira,Alamos,Diagonal 137 # 9-68,4.82893,-75.69066,1.0,Abogado/a,1480000.0,iOS,21.152.112.161,Colombia,redes_sociales,lista_comprada_tercero,,0,20,21,hogar,3,257000.0,2026-08-12,4,0,0,28,fiel,0
DM-00558,Julian Velez,julian.velez940@webmail.net,3156278928,SYN-81185158,1972-01-01,54,F,Santa Marta,Centro,Diagonal 20 # 68-86,11.21473,-74.24455,2.0,Pensionado/a,3100000.0,iOS,217.179.161.151,Colombia,publicidad_pagada,entrega_domicilio,2026-03-30,0,19,36,supermercado,4,409000.0,2026-04-28,1,0,0,36,estable,1
DM-01234,Sofia Vargas,sofia.vargas867@mail.co,3080095973,SYN-92707266,1984-12-31,41,M,Bucaramanga,Real de Minas,Diagonal 4 # 69-90,7.11282,-73.12899,,Abogado/a,10130000.0,iOS,59.149.244.86,Colombia,redes_sociales,facturacion,2024-04-25,0,13,21,bebe_maternidad,0,0.0,2026-02-21,1,0,1,35,fiel,1
DM-00298,Andres Cifuentes,andres.cifuentes911@mail.co,3994638598,SYN-98641554,1972-12-31,53,M,Barranquilla,Simon Bolivar,Diagonal 139 # 97-10,10.96586,-74.78476,3.0,Disenador/a,1590000.0,iOS,145.79.97.12,Colombia,busqueda_organica,facturacion,2026-04-11,0,17,44,supermercado,1,185000.0,2026-03-20,1,1,0,84,critico,1
DM-01266,Alvaro Trujillo,alvaro.trujillo833@datamail.co,3085382822,SYN-82243733,1988-01-01,38,F,Villavicencio,Centro,Carrera 109 # 59-10,4.16372,-73.60362,3.0,Disenador/a,1980000.0,macOS,213.137.33.29,Espana,busqueda_organica,entrega_domicilio,2024-04-01,0,16,21,deportes,3,482000.0,2026-05-13,4,0,1,34,fiel,0
DM-00048,Ana Pineda,ana.pineda278@miemail.com,3137388490,SYN-77930262,2008-01-01,18,F,Barranquilla,Riomar,Diagonal 126 # 94-41,10.95791,-74.82852,3.0,Abogado/a,3050000.0,iOS,211.69.88.176,Colombia,publicidad_pagada,facturacion,2023-11-18,0,19,30,libros,5,401000.0,2026-05-02,0,0,0,27,fiel,0
DM-00705,Juan Castro,juan.castro491@mail.co,3467392082,SYN-53908142,2000-01-01,26,Otro,Medellin,El Poblado,Calle 113 # 33-27,6.27982,-75.60673,5.0,Estudiante,5350000.0,Android,48.8.246.1,Colombia,referido,facturacion,2022-10-06,0,11,25,salud_bienestar,2,140000.0,2026-06-02,4,0,0,26,fiel,0
DM-00265,Sebastian Guerrero,SEBASTIAN.GUERRERO746@CORREO.COM,3645144072,SYN-27434340,2000-01-01,26,F,Cali,Granada,Calle 140 # 24-70,3.47373,-76.53848,4.0,Pensionado/a,2690000.0,iOS,204.5.3.75,Colombia,busqueda_organica,facturacion,2023-10-30,0,24,55,tecnologia,3,164000.0,2026-07-06,1,0,0,45,estable,0
DM-00875,Ana Pineda,ana.pineda531@mail.co,3282580672,SYN-47271681,1970-01-01,56,F,Cali,Ciudad Jardin,Carrera 127 # 85-84,3.47382,-76.508,1.0,Pensionado/a,1330000.0,iOS,64.100.196.244,Colombia,referido,facturacion,2024-09-28,1,16,47,salud_bienestar,4,338000.0,2026-07-10,2,0,0,28,fiel,0
DM-00455,Andres Naranjo,andres.naranjo636@webmail.net,3348063100,SYN-54300694,1983-01-01,43,M,Pereira,Centro,Calle 62 # 76-37,4.84061,-75.67516,3.0,Tecnico/a,2880000.0,Windows,82.242.186.208,Colombia,publicidad_pagada,entrega_domicilio,2022-10-03,0,11,10,hogar,2,196000.0,2026-05-16,2,0,0,41,estable,1
DM-00435,Diana Cardenas,diana.cardenas826@correo.com,306-747-6840,SYN-54329572,1988-01-01,38,F,Bogota,Suba,Calle 7 # 43-82,4.66755,-74.09303,,Independiente,,macOS,20.216.215.94,Espana,redes_sociales,registro_cuenta,2026-07-13,1,18,28,moda,4,239000.0,2026-05-15,1,0,1,35,fiel,0
DM-00606,Ana Trujillo,ana.trujillo876@webmail.net,3373287660,SYN-43059333,2008-01-01,18,M,Bogota,Teusaquillo,Diagonal 35 # 97-21,4.62404,-74.07018,3.0,,2570000.0,iOS,103.81.177.243,Colombia,busqueda_organica,entrega_domicilio,2023-04-07,0,16,32,moda,0,0.0,2025-08-20,0,0,0,71,en_riesgo,1
DM-00636,Carolina Gomez,carolina.gomez177@miemail.com,3017166124,SYN-62897429,1990-01-01,36,F,Medellin,Belen,Diagonal 31 # 41-15,6.2313,-75.60723,3.0,Disenador/a,3230000.0,iOS,101.98.173.93,Colombia,referido,facturacion,2025-02-13,0,19,61,deportes,2,174000.0,2026-05-07,3,0,1,55,estable,0
DM-00680,Mauricio Naranjo,mauricio.naranjo672@mail.co,3750830003,SYN-73296867,1968-01-01,58,M,Medellin,Belen,Transversal 56 # 4-53,6.24325,-75.58566,1.0,Independiente,1180000.0,Android,128.126.75.247,Colombia,referido,entrega_domicilio,2025-03-14,0,8,7,hogar,2,313000.0,2026-03-26,2,0,0,76,critico,1
DM-01073,Santiago Beltran,santiago.beltran239@datamail.co,3380099607,SYN-87756854,1998-01-01,28,F,Medellin,Belen,Diagonal 107 # 52-55,6.24345,-75.58641,2.0,Pensionado/a,,Windows,125.136.128.223,Colombia,publicidad_pagada,entrega_domicilio,2025-09-21,1,16,32,tecnologia,2,430000.0,2026-03-18,0,0,0,39,estable,0
DM-00744,Andres Gomez,andres.gomez358@mail.co,3477329124,SYN-45855261,1968-01-01,58,M,Bogota,Teusaquillo,Diagonal 93 # 30-32,4.65158,-74.10217,2.0,Contador/a,1500000.0,macOS,123.105.100.191,Colombia,referido,entrega_domicilio,2024-05-10,0,13,34,salud_bienestar,2,226000.0,2026-05-25,8,0,0,54,estable,1
DM-00417,Alvaro Trujillo,alvaro.trujillo823@miemail.com,3310947635,SYN-57295083,1984-01-01,42,M,Villavicencio,Barzal,Transversal 79 # 49-32,4.10886,-73.61833,3.0,Comerciante,1670000.0,macOS,151.147.195.162,Colombia,busqueda_organica,facturacion,2024-02-13,0,13,39,hogar,2,157000.0,2026-05-24,1,0,0,39,estable,0
DM-00203,Mateo Lozano,mateo.lozano877@datamail.co,3444854648,SYN-95652970,1983-01-01,43,F,Bucaramanga,Provenza,Calle 141 # 94-24,7.15049,-73.11861,3.0,Independiente,1590000.0,Windows,112.59.169.87,Colombia,redes_sociales,enriquecimiento_web,,1,13,31,salud_bienestar,2,93000.0,2026-08-13,2,0,1,39,estable,0
DM-00732,Felipe Salazar,felipe.salazar107@webmail.net,3681497291,SYN-53359158,1984-01-01,42,F,Bogota,Chapinero,Diagonal 129 # 65-97,4.64172,-74.0694,2.0,Enfermero/a,1090000.0,Windows,119.56.233.75,Colombia,referido,enriquecimiento_web,,0,24,46,tecnologia,5,86000.0,2026-06-17,0,0,0,49,estable,1
DM-00118,Ana Trujillo,ana.trujillo656@correo.com,3774599126,SYN-81491010,2003-01-01,23,F,Cali,Aguablanca,Transversal 54 # 36-54,3.45649,-76.51637,5.0,Tecnico/a,6620000.0,Android,92.173.153.149,Colombia,busqueda_organica,programa_fidelizacion,2023-07-19,1,10,31,tecnologia,2,344000.0,2026-07-26,1,0,0,0,fiel,0
DM-00317,Valentina Naranjo,VALENTINA.NARANJO68@DATAMAIL.CO,3624935825,SYN-64330782,1976-01-01,50,F,Bogota,Suba,Calle 63 # 94-19,4.62655,-74.06061,3.0,Comerciante,2370000.0,Android,151.101.173.140,Colombia,busqueda_organica,facturacion,2024-06-06,0,14,15,salud_bienestar,3,227000.0,2026-03-18,6,0,0,58,en_riesgo,0
DM-00071,Sofia Pineda,sofia.pineda589@correo.com,3151689562,SYN-35354572,1990-01-01,36,M,Barranquilla,El Prado,Transversal 34 # 46-38,10.90927,-74.79288,3.0,Pensionado/a,3110000.0,Android,177.140.23.120,Colombia,marketplace,facturacion,2025-05-20,0,17,45,supermercado,5,1472000.0,2026-07-18,1,0,1,27,fiel,0
DM-00320,Esteban Velez,esteban.velez37@correo.com,3414188317,SYN-59076734,1996-01-01,30,F,Barranquilla,Riomar,Transversal 32 # 31-72,10.95456,-74.81579,2.0,Independiente,1990000.0,Android,39.0.152.143,Colombia,busqueda_organica,entrega_domicilio,2025-11-10,0,10,18,moda,1,287000.0,2026-04-04,3,0,0,76,critico,0
DM-00379,Diana Barrios,diana.barrios729@mail.co,3296567826,SYN-26969213,1976-01-01,50,F,Bucaramanga,Cabecera,Calle 52 # 26-40,7.123,-73.13396,6.0,Administrador/a,9390000.0,Android,196.240.182.35,Colombia,redes_sociales,facturacion,2025-06-13,1,12,29,moda,3,462000.0,2026-05-10,2,0,0,44,estable,0
DM-00021,Juan Castro,juan.castro560@mail.co,3347903146,SYN-68390788,2000-12-31,25,F,Medellin,Robledo,Diagonal 58 # 59-41,6.25574,-75.5218,6.0,Tecnico/a,9630000.0,Android,119.97.5.104,Colombia,redes_sociales,registro_cuenta,2025-07-13,1,19,52,salud_bienestar,4,597000.0,2026-05-21,5,0,1,48,estable,0
DM-00470,Mateo Ospina,mateo.ospina787@correo.com,3729172331,SYN-17605031,1986-01-01,40,M,Bogota,Usaquen,Transversal 116 # 30-42,4.55925,-74.09756,1.0,Abogado/a,1160000.0,Android,51.59.55.63,Colombia,redes_sociales,enriquecimiento_web,,0,16,30,moda,4,605000.0,2026-07-17,2,0,0,20,fiel,1
DM-00210,Esteban Beltran,esteban.beltran447@mail.co,3062721582,SYN-72762585,1994-01-01,32,F,Cartagena,Manga,Calle 135 # 40-29,10.3656,-75.49314,3.0,Pensionado/a,1700000.0,Windows,196.157.145.94,Colombia,redes_sociales,entrega_domicilio,2026-06-29,0,15,44,libros,0,0.0,2026-01-08,1,0,0,81,critico,1
DM-01291,Camila Barrios,camila.barrios362@datamail.co,3570387386,SYN-14161041,2002-01-01,24,F,Barranquilla,Riomar,Carrera 41 # 78-91,11.01337,-74.80982,3.0,Disenador/a,1150000.0,Android,222.218.151.242,Colombia,redes_sociales,entrega_domicilio,2022-12-05,0,16,22,mascotas,8,530000.0,2026-03-13,1,0,1,22,fiel,0
DM-00576,Jorge Castro,jorge.castro277@webmail.net,3322190224,SYN-97393289,1966-01-01,60,M,Medellin,El Poblado,Calle 140 # 75-22,6.27374,-75.61207,5.0,Abogado/a,5000000.0,iOS,147.91.94.246,Colombia,publicidad_pagada,programa_fidelizacion,2025-04-15,1,14,39,tecnologia,2,240000.0,2026-04-16,5,0,0,69,en_riesgo,1
DM-01122,Liliana Solano,liliana.solano235@datamail.co,3721609574,SYN-27787521,1980-12-31,45,M,Bogota,Suba,Diagonal 28 # 65-9,4.66782,-74.11844,3.0,Independiente,1620000.0,Android,197.69.113.68,Colombia,publicidad_pagada,registro_cuenta,2025-06-06,1,14,34,moda,4,838000.0,2026-02-23,3,0,0,55,estable,0
